418	-36	15	-50	1604	3292	0.487242
419	-36	15	-44	1596	3259	0.489721
420	-36	15	-38	1585	3219	0.492389
421	-36	15	-32	1566	3192	0.490602
422	-36	15	-26	1543	3179	0.485373
423	-36	15	-20	1580	3176	0.497481
424	-36	15	-14	1603	3153	0.508405
425	-36	15	-8	1583	3121	0.507209
426	-36	15	-2	1585	3069	0.516455
427	-36	15	4	1524	2989	0.509870
428	-36	15	10	1480	2919	0.507023
429	-36	15	16	1438	2857	0.503325
430	-36	15	22	1395	2753	0.506720
431	-36	15	28	1397	2688	0.519717
432	-36	15	34	1363	2600	0.524231
433	-36	15	40	1345	2495	0.539078
434	-36	15	46	1284	2435	0.527310
435	-36	15	52	1261	2371	0.531843
436	-36	15	58	1213	2326	0.521496
437	-36	20	-50	1622	3188	0.508783
438	-36	20	-44	1619	3134	0.516592
439	-36	20	-38	1553	3078	0.504548
440	-36	20	-32	1520	3046	0.499015
441	-36	20	-26	1524	3040	0.501316
442	-36	20	-20	1513	3003	0.503830
443	-36	20	-14	1497	3010	0.497342
444	-36	20	-8	1496	2958	0.505747
445	-36	20	-2	1495	2911	0.513569
446	-36	20	4	1438	2832	0.507768
447	-36	20	10	1420	2775	0.511712
448	-36	20	16	1388	2700	0.514074
449	-36	20	22	1345	2629	0.511601
450	-36	20	28	1331	2546	0.522781
451	-36	20	34	1270	2432	0.522204
452	-36	20	40	1267	2369	0.534825
453	-36	20	46	1204	2291	0.525535
454	-36	20	52	1171	2226	0.526056
455	-36	20	58	1199	2180	0.550000
456	-36	25	-50	1634	3070	0.532248
457	-36	25	-44	1570	3004	0.522636
458	-36	25	-38	1556	2971	0.523729
459	-36	25	-32	1504	2909	0.517016
460	-36	25	-26	1485	2893	0.513308
461	-36	25	-20	1484	2891	0.513317
462	-36	25	-14	1479	2848	0.519312
463	-36	25	-8	1444	2798	0.516083
464	-36	25	-2	1445	2758	0.523930
465	-36	25	4	1377	2696	0.510757
466	-36	25	10	1354	2618	0.517189
467	-36	25	16	1324	2562	0.516784
468	-36	25	22	1255	2478	0.506457
469	-36	25	28	1233	2394	0.515038
470	-36	25	34	1177	2313	0.508863
471	-36	25	40	1160	2235	0.519016
472	-36	25	46	1129	2152	0.524628
473	-36	25	52	1115	2108	0.528937
474	-36	25	58	1097	2044	0.536693
475	-36	30	-50	1619	2951	0.548628
476	-36	30	-44	1559	2874	0.542450
477	-36	30	-38	1470	2822	0.520907
478	-36	30	-32	1427	2773	0.514605
479	-36	30	-26	1412	2749	0.513641
480	-36	30	-20	1407	2723	0.516710
481	-36	30	-14	1376	2685	0.512477
482	-36	30	-8	1385	2643	0.524026
483	-36	30	-2	1324	2583	0.512582
484	-36	30	4	1300	2529	0.514037
485	-36	30	10	1254	2443	0.513303
486	-36	30	16	1256	2394	0.524645
487	-36	30	22	1215	2327	0.522131
488	-36	30	28	1169	2268	0.515432
489	-36	30	34	1164	2175	0.535172
490	-36	30	40	1119	2109	0.530583
491	-36	30	46	1071	2023	0.529412
492	-36	30	52	1045	1956	0.534254
493	-36	30	58	1023	1922	0.532258
494	-30	-30	-50	1381	2860	0.482867
495	-30	-30	-44	1436	2934	0.489434
496	-30	-30	-38	1420	3012	0.471448
497	-30	-30	-32	1400	3086	0.453662
498	-30	-30	-26	1393	3153	0.441801
499	-30	-30	-20	1431	3178	0.450283
500	-30	-30	-14	1418	3202	0.442848
501	-30	-30	-8	1429	3194	0.447401
502	-30	-30	-2	1455	3188	0.456399
503	-30	-30	4	1435	3183	0.450833
504	-30	-30	10	1440	3154	0.456563
505	-30	-30	16	1423	3096	0.459625
506	-30	-30	22	1378	3038	0.453588
507	-30	-30	28	1330	2983	0.445860
508	-30	-30	34	1288	2914	0.442004
509	-30	-30	40	1274	2846	0.447646
510	-30	-30	46	1254	2827	0.443580
511	-30	-30	52	1203	2798	0.429950
512	-30	-30	58	1161	2774	0.418529
513	-30	-25	-50	1475	3036	0.485837
514	-30	-25	-44	1481	3100	0.477742
515	-30	-25	-38	1491	3165	0.471090
516	-30	-25	-32	1481	3249	0.455833
517	-30	-25	-26	1502	3299	0.455289
518	-30	-25	-20	1514	3343	0.452887
519	-30	-25	-14	1547	3349	0.461929
520	-30	-25	-8	1565	3347	0.467583
521	-30	-25	-2	1558	3351	0.464936
522	-30	-25	4	1554	3346	0.464435
523	-30	-25	10	1540	3300	0.466667
524	-30	-25	16	1487	3250	0.457538
525	-30	-25	22	1442	3161	0.456185
526	-30	-25	28	1422	3096	0.459302
527	-30	-25	34	1388	3025	0.458843
528	-30	-25	40	1339	2980	0.449329
529	-30	-25	46	1279	2933	0.436072
530	-30	-25	52	1255	2902	0.432460
531	-30	-25	58	1281	2901	0.441572
532	-30	-20	-50	1575	3186	0.494350
533	-30	-20	-44	1580	3273	0.482738
534	-30	-20	-38	1551	3310	0.468580
535	-30	-20	-32	1564	3365	0.464785
536	-30	-20	-26	1573	3436	0.457800
537	-30	-20	-20	1596	3490	0.457307
538	-30	-20	-14	1639	3505	0.467618
539	-30	-20	-8	1616	3495	0.462375
540	-30	-20	-2	1655	3491	0.474076
541	-30	-20	4	1606	3474	0.462291
542	-30	-20	10	1560	3438	0.453752
543	-30	-20	16	1594	3377	0.472017
544	-30	-20	22	1512	3291	0.459435
545	-30	-20	28	1495	3200	0.467187
546	-30	-20	34	1458	3113	0.468358
547	-30	-20	40	1429	3069	0.465624
548	-30	-20	46	1402	3039	0.461336
549	-30	-20	52	1409	2985	0.472027
550	-30	-20	58	1391	2944	0.472486
551	-30	-15	-50	1638	3323	0.492928
552	-30	-15	-44	1641	3400	0.482647
553	-30	-15	-38	1618	3445	0.469666
554	-30	-15	-32	1614	3502	0.460879
555	-30	-15	-26	1658	3573	0.464036
556	-30	-15	-20	1743	3628	0.480430
557	-30	-15	-14	1735	3627	0.478357
558	-30	-15	-8	1706	3624	0.470751
559	-30	-15	-2	1734	3609	0.480466
560	-30	-15	4	1698	3591	0.472849
561	-30	-15	10	1710	3553	0.481283
562	-30	-15	16	1690	3486	0.484796
563	-30	-15	22	1654	3373	0.490365
564	-30	-15	28	1620	3294	0.491803
565	-30	-15	34	1577	3190	0.494357
566	-30	-15	40	1534	3114	0.492614
567	-30	-15	46	1557	3072	0.506836
568	-30	-15	52	1505	3027	0.497192
569	-30	-15	58	1492	3006	0.496341
570	-30	-10	-50	1721	3489	0.493265
571	-30	-10	-44	1715	3499	0.490140
572	-30	-10	-38	1729	3569	0.484449
573	-30	-10	-32	1748	3612	0.483942
574	-30	-10	-26	1786	3668	0.486914
575	-30	-10	-20	1836	3721	0.493416
576	-30	-10	-14	1820	3725	0.488591
577	-30	-10	-8	1792	3723	0.481332
578	-30	-10	-2	1847	3706	0.498381
579	-30	-10	4	1848	3667	0.503954
580	-30	-10	10	1843	3631	0.507574
581	-30	-10	16	1783	3548	0.502537
582	-30	-10	22	1742	3453	0.504489
583	-30	-10	28	1695	3350	0.505970
584	-30	-10	34	1647	3217	0.511968
585	-30	-10	40	1644	3160	0.520253
586	-30	-10	46	1598	3080	0.518831
587	-30	-10	52	1619	3055	0.529951
588	-30	-10	58	1622	3016	0.537798
589	-30	-5	-50	1809	3615	0.500415
590	-30	-5	-44	1812	3602	0.503054
591	-30	-5	-38	1804	3648	0.494518
592	-30	-5	-32	1855	3706	0.500540
593	-30	-5	-26	1871	3744	0.499733
594	-30	-5	-20	1936	3767	0.513937
595	-30	-5	-14	1946	3777	0.515224
596	-30	-5	-8	1926	3783	0.509120
597	-30	-5	-2	1925	3757	0.512377
598	-30	-5	4	1966	3725	0.527785
599	-30	-5	10	1890	3664	0.515830
600	-30	-5	16	1909	3562	0.535935
601	-30	-5	22	1867	3446	0.541788
602	-30	-5	28	1772	3339	0.530698
603	-30	-5	34	1723	3236	0.532447
604	-30	-5	40	1655	3142	0.526735
605	-30	-5	46	1615	3061	0.527605
606	-30	-5	52	1632	3035	0.537727
607	-30	-5	58	1631	3021	0.539887
608	-30	0	-50	1858	3649	0.509181
609	-30	0	-44	1832	3638	0.503573
610	-30	0	-38	1866	3673	0.508032
611	-30	0	-32	1889	3701	0.510403
612	-30	0	-26	1904	3729	0.510593
613	-30	0	-20	1948	3764	0.517535
614	-30	0	-14	1985	3778	0.525410
615	-30	0	-8	2008	3775	0.531921
616	-30	0	-2	2018	3767	0.535705
617	-30	0	4	1960	3703	0.529301
618	-30	0	10	1931	3612	0.534607
619	-30	0	16	1897	3512	0.540148
620	-30	0	22	1836	3394	0.540955
621	-30	0	28	1796	3286	0.546561
622	-30	0	34	1726	3168	0.544823
623	-30	0	40	1687	3077	0.548261
624	-30	0	46	1632	2986	0.546551
625	-30	0	52	1592	2968	0.536388
626	-30	0	58	1561	2943	0.530411
627	-30	5	-50	1824	3651	0.499589
628	-30	5	-44	1840	3638	0.505772
629	-30	5	-38	1858	3627	0.512269
630	-30	5	-32	1900	3644	0.521405
631	-30	5	-26	1924	3646	0.527702
632	-30	5	-20	1986	3702	0.536467
633	-30	5	-14	1975	3710	0.532345
634	-30	5	-8	2016	3690	0.546341
635	-30	5	-2	1956	3641	0.537215
636	-30	5	4	1902	3563	0.533820
637	-30	5	10	1891	3492	0.541523
638	-30	5	16	1834	3386	0.541642
639	-30	5	22	1827	3287	0.555826
640	-30	5	28	1710	3182	0.537398
641	-30	5	34	1662	3055	0.544026
642	-30	5	40	1606	2974	0.540013
643	-30	5	46	1561	2902	0.537905
644	-30	5	52	1528	2855	0.535201
645	-30	5	58	1537	2830	0.543110
646	-30	10	-50	1786	3591	0.497354
647	-30	10	-44	1772	3546	0.499718
648	-30	10	-38	1793	3541	0.506354
649	-30	10	-32	1781	3525	0.505248
650	-30	10	-26	1854	3568	0.519619
651	-30	10	-20	1891	3554	0.532077
652	-30	10	-14	1938	3554	0.545301
653	-30	10	-8	1939	3536	0.548360
654	-30	10	-2	1864	3470	0.537176
655	-30	10	4	1838	3402	0.540270
656	-30	10	10	1797	3312	0.542572
657	-30	10	16	1729	3223	0.536457
658	-30	10	22	1705	3135	0.543860
659	-30	10	28	1672	3036	0.550725
660	-30	10	34	1571	2928	0.536544
661	-30	10	40	1517	2851	0.532094
662	-30	10	46	1455	2762	0.526792
663	-30	10	52	1492	2719	0.548731
664	-30	10	58	1472	2680	0.549254
665	-30	15	-50	1761	3488	0.504874
666	-30	15	-44	1740	3453	0.503910
